"Variable","Domain","MissingRate"
"CRDC_PCT_COUNTY_ECE_countylevel","3. education",67.2283394505617
"CRDC_PCT_COUNTY_PREK_countylevel","3. education",67.2283394505617
"CRDC_PCT_CTY_KGTN_countylevel","3. education",67.2283394505617
"CRDC_PCT_CTY_PSLOWINC_countylevel","3. education",84.8765432098765
"CRDC_PCT_CTY_PSTITLEI_countylevel","3. education",84.8765432098765
"CRDC_PCT_GTENR_STUDENTS_countylevel","3. education",67.3923923923924
"CRDC_PCT_HBA_DISABLE_STUDENTS_countylevel","3. education",67.2283394505617
"CRDC_PCT_HBA_RACE_STUDENTS_countylevel","3. education",67.2283394505617
"CRDC_PCT_HBA_SEX_STUDENTS_countylevel","3. education",67.2283394505617
"CRDC_PCT_LAW_REFERRAL_countylevel","3. education",67.2283394505617
"CRDC_PCT_LEA_DESEGPLAN_countylevel","3. education",67.2283394505617
"CRDC_PCT_LEP_STUDENTS_countylevel","3. education",67.2283394505617
"CRDC_PCT_RETAIN_countylevel","3. education",67.2450228005784
"CRDC_PCT_SATACT_countylevel","3. education",67.2311200088978
"CRDC_PCT_SATACT_IDEA_countylevel","3. education",67.2311200088978
"CRDC_PCT_SATACT_LEP_countylevel","3. education",67.2311200088978
"CRDC_PCT_STUD_DESEGPLAN_countylevel","3. education",67.2283394505617
"CRDC_TOT_ALT_countylevel","3. education",67.2283394505617
"CRDC_TOT_CHARTER_countylevel","3. education",67.2283394505617
"CRDC_TOT_DIST_ENROLL_countylevel","3. education",79.3348904460016
"CRDC_TOT_FIREARM_countylevel","3. education",77.5720164609053
"CRDC_TOT_FTECOUNSELORS_countylevel","3. education",67.2283394505617
"CRDC_TOT_FTENURSE_countylevel","3. education",77.5720164609053
"CRDC_TOT_FTEPSY_countylevel","3. education",77.5720164609053
"CRDC_TOT_FTESOC_countylevel","3. education",77.5720164609053
"CRDC_TOT_FTETEACH_ABSENT_countylevel","3. education",67.2283394505617
"CRDC_TOT_FTETEACH_CERT_countylevel","3. education",67.2283394505617
"CRDC_TOT_FTETEACH_NOTCERT_countylevel","3. education",67.2283394505617
"CRDC_TOT_LEA_countylevel","3. education",67.2283394505617
"CRDC_TOT_MAGNET_countylevel","3. education",67.2283394505617
"CRDC_TOT_PRESCHOOL_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_AIAN_F_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_AIAN_M_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_ASN_F_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_ASN_M_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_BLK_F_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_BLK_M_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_HIS_F_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_HIS_M_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_MTR_F_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_MTR_M_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_NHPI_F_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_NHPI_M_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_WHT_F_countylevel","3. education",67.2895117339562
"CRDC_TOT_PRESCHOOL_WHT_M_countylevel","3. education",67.2895117339562
"CRDC_TOT_RAPE_ASSAULT_countylevel","3. education",77.5720164609053
"CRDC_TOT_SCHOOLS_countylevel","3. education",67.2283394505617
"CRDC_TOT_SCH_FIREARM_countylevel","3. education",77.5720164609053
"CRDC_TOT_SPEDS_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUDENTS_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_AIAN_F_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_AIAN_M_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_ASN_F_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_ASN_M_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_BLK_F_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_BLK_M_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_HIS_F_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_HIS_M_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_IDEA_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_LEP_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_MTR_F_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_MTR_M_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_NHPI_F_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_NHPI_M_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_WHT_F_countylevel","3. education",67.2283394505617
"CRDC_TOT_STUD_WHT_M_countylevel","3. education",67.2283394505617
"CRDC_TOT_SUSP_countylevel","3. education",67.2283394505617
"CRDC_TOT_SUSP_IDEA_countylevel","3. education",67.2283394505617
"CRDC_TOT_SUSP_IDEA_LEP_countylevel","3. education",67.2283394505617
"CRDC_TOT_SUSP_LEP_countylevel","3. education",67.2283394505617
"CRDC_TOT_TRANSFER_countylevel","3. education",77.5720164609053
"CRDC_TOT_TRANSFER_IDEA_countylevel","3. education",77.5720164609053
"EPAA_2NDMAX_CO_1HR_countylevel","4. physical infrastructure",50.3864976087198
"EPAA_2NDMAX_CO_8HR_countylevel","4. physical infrastructure",50.3864976087198
"EPAA_2NDMAX_O3_1HR_countylevel","4. physical infrastructure",30.2886219552886
"EPAA_2NDMAX_PM10_24HR_countylevel","4. physical infrastructure",49.4550105661217
"EPAA_2NDMAX_SO2_24HR_countylevel","4. physical infrastructure",52.1855188521855
"EPAA_4THMAX_O3_8HR_countylevel","4. physical infrastructure",30.2719386052719
"EPAA_98PR_NO2_1HR_countylevel","4. physical infrastructure",65.2040929818708
"EPAA_98PR_PM25_DAILY_countylevel","4. physical infrastructure",38.0185741296852
"EPAA_99PR_SO2_1HR_countylevel","4. physical infrastructure",52.1855188521855
"EPAA_MAX_PB_3MON_countylevel","4. physical infrastructure",89.0640640640641
"EPAA_MEAN_NO2_1HR_countylevel","4. physical infrastructure",64.9844288733178
"EPAA_MEAN_SO2_1HR_countylevel","4. physical infrastructure",52.1632743854966
"EPAA_MEAN_WTD_PM10_countylevel","4. physical infrastructure",49.4550105661217
"EPAA_MEAN_WTD_PM25_countylevel","4. physical infrastructure",38.0185741296852
"FEA_PCT_FARMERS_MARKET_SFMNP_countylevel","4. physical infrastructure",88.7721054387721
"FEA_PCT_FARMERS_MARKET_SNAP_countylevel","4. physical infrastructure",88.7721054387721
"FEA_PCT_FARMERS_MARKET_WIC_countylevel","4. physical infrastructure",88.7721054387721
"FEA_PCT_FARMERS_MARKET_WIC_CASH_countylevel","4. physical infrastructure",88.7721054387721
"FEA_SNAP_BENEFITS_PER_CAPITA_countylevel","4. physical infrastructure",78.6397508619731
"FEA_TOT_FARMERS_MARKET_countylevel","4. physical infrastructure",78.3839394950506
"FEA_TOT_FDPIR_countylevel","4. physical infrastructure",79.1180068957847
"FEA_TOT_FOODBANK_countylevel","4. physical infrastructure",88.7721054387721
"FEA_TOT_WIC_STORES_countylevel","4. physical infrastructure",77.7610944277611
"FEA_WIC_REDEMP_PER_CAPITA_countylevel","4. physical infrastructure",78.6564342119898
"FEA_WIC_REDEMP_PER_STORE_countylevel","4. physical infrastructure",77.7610944277611
"FEA_WIC_STORES_PER_1000_countylevel","4. physical infrastructure",77.7610944277611
"HHC_PCT_HHA_AIDE_countylevel","5. healthcare context",46.1517072628184
"HHC_PCT_HHA_MEDICAL_countylevel","5. healthcare context",46.1517072628184
"HHC_PCT_HHA_NURSING_countylevel","5. healthcare context",46.1517072628184
"HHC_PCT_HHA_OCC_THERAPY_countylevel","5. healthcare context",46.1517072628184
"HHC_PCT_HHA_PHYS_THERAPY_countylevel","5. healthcare context",46.1517072628184
"HHC_PCT_HHA_SPEECH_countylevel","5. healthcare context",46.1517072628184
"HRSA_MUA_COUNTY_countylevel","5. healthcare context",0
"LTC_AVG_ACUITY_INDEX_countylevel","5. healthcare context",0.358692025358692
"LTC_AVG_AGE_countylevel","5. healthcare context",14.3643643643644
"LTC_AVG_DAILY_CENSUS_countylevel","5. healthcare context",14.381047714381
"LTC_AVG_OBS_MEDIAN_LOS_countylevel","5. healthcare context",14.4005116227338
"LTC_AVG_OBS_REHOSP_RATE_countylevel","5. healthcare context",14.3977310643977
"LTC_AVG_OBS_SUCCESSFUL_DISC_RATE_countylevel","5. healthcare context",14.4005116227338
"LTC_AVG_PCT_MEDICAID_countylevel","5. healthcare context",0.358692025358692
"LTC_AVG_PCT_MEDICARE_countylevel","5. healthcare context",0.358692025358692
"LTC_AVG_PCT_PRESSURE_ULCER_countylevel","5. healthcare context",14.5200756311867
"LTC_AVG_PCT_PVT_PATIENT_DAYS_countylevel","5. healthcare context",33.3861639417195
"LTC_OCCUPANCY_RATE_countylevel","5. healthcare context",0.358692025358692
"LTC_PCT_FOR_PROFIT_countylevel","5. healthcare context",0.358692025358692
"LTC_PCT_MULTI_FAC_countylevel","5. healthcare context",0.358692025358692
"LTC_PCT_RESD_BLACK_countylevel","5. healthcare context",17.1727282838394
"LTC_PCT_RESD_HISPANIC_countylevel","5. healthcare context",36.7061505950395
"LTC_PCT_RESD_WHITE_countylevel","5. healthcare context",14.3893893893894
"LTC_TOT_BEDS_countylevel","5. healthcare context",0.358692025358692
"LTC_TOT_BEDS_RATE_countylevel","5. healthcare context",0.283616950283617
"LTC_TOT_RESIDENTS_countylevel","5. healthcare context",78.0613947280614
"LTC_TOT_RESIDENTS_RATE_countylevel","5. healthcare context",78.0613947280614
"MGV_PCT_BEN_FFS_BLACK_countylevel","5. healthcare context",3.44511177844511
"MGV_PCT_BEN_FFS_HISPANIC_countylevel","5. healthcare context",3.44511177844511
"MGV_PCT_BEN_FFS_WHITE_countylevel","5. healthcare context",3.44511177844511
"MGV_PCT_MEDICAID_countylevel","5. healthcare context",0.00556111667222778
"MGV_PER_CAPITA_ACTUAL_EM_countylevel","5. healthcare context",0.00556111667222778
"MGV_PER_CAPITA_ACTUAL_HC_countylevel","5. healthcare context",0.0139027916805695
"MGV_PER_CAPITA_ACTUAL_IP_countylevel","5. healthcare context",0.00556111667222778
"MGV_PER_CAPITA_ACTUAL_OP_countylevel","5. healthcare context",0.00556111667222778
"MGV_PER_CAPITA_ACTUAL_PA_countylevel","5. healthcare context",0.00556111667222778
"MGV_PER_CAPITA_STD_EM_countylevel","5. healthcare context",0.00556111667222778
"MGV_PER_CAPITA_STD_HC_countylevel","5. healthcare context",0.0139027916805695
"MGV_PER_CAPITA_STD_IP_countylevel","5. healthcare context",0.00556111667222778
"MGV_PER_CAPITA_STD_OP_countylevel","5. healthcare context",0.00556111667222778
"MGV_PER_CAPITA_STD_PA_countylevel","5. healthcare context",0.00556111667222778
"MGV_TOT_BEN_FFS_countylevel","5. healthcare context",0.00556111667222778
"MGV_TOT_BEN_PART_A_B_countylevel","5. healthcare context",0.00556111667222778
"MHSVI_RPL_THEME1_SOCIECO_countylevel","1. social context",88.7721054387721
"MHSVI_RPL_THEME2_HH_COMP_countylevel","1. social context",88.7721054387721
"MHSVI_RPL_THEME3_MINO_countylevel","1. social context",88.7721054387721
"MHSVI_RPL_THEME4_HH_TRANS_countylevel","1. social context",88.7721054387721
"MHSVI_RPL_THEME5_HCI_ACCESS_countylevel","1. social context",88.7721054387721
"MHSVI_RPL_THEME6_MV_countylevel","1. social context",88.7721054387721
"MHSVI_RPL_THEMES_ALL_countylevel","1. social context",88.7721054387721
"MP_MEDICARE_ADVTG_ENROLLED_countylevel","5. healthcare context",0
"MP_MEDICARE_ELIGIBLES_countylevel","5. healthcare context",0
"MP_PCT_ADVTG_PEN_countylevel","5. healthcare context",0
"NCHS_URCS_2006_countylevel","6. geography",0.00834167500834168
"NCHS_URCS_2013_countylevel","6. geography",0.00834167500834168
"NEPHTN_ARSENIC_MEAN_CSW_countylevel","4. physical infrastructure",96.9830942053164
"NEPHTN_ARSENIC_MEAN_POP_countylevel","4. physical infrastructure",96.9830942053164
"NEPHTN_AVG_MODAAAC_PM25_countylevel","4. physical infrastructure",22.0136803470137
"NEPHTN_AVG_MONAAAC_PM25_countylevel","4. physical infrastructure",31.5788010232455
"NEPHTN_HEATIND_100_countylevel","4. physical infrastructure",0.0111222333444556
"NEPHTN_HEATIND_105_countylevel","4. physical infrastructure",0.0111222333444556
"NEPHTN_HEATIND_90_countylevel","4. physical infrastructure",0.0111222333444556
"NEPHTN_HEATIND_95_countylevel","4. physical infrastructure",0.0111222333444556
"NEPHTN_MAXDROUGHT_countylevel","4. physical infrastructure",0.0111222333444556
"NEPHTN_NUMDROUGHT_countylevel","4. physical infrastructure",0.0111222333444556
"NEPHTN_PCT_ARSENIC_MCL_GREATER10_countylevel","4. physical infrastructure",99.902680458236
"NEPHTN_PCT_ARSENIC_MCL_LESS10_countylevel","4. physical infrastructure",96.9830942053164
"NEPHTN_PCT_ARSENIC_MCL_NOTDETECT_countylevel","4. physical infrastructure",97.094316538761
"NEPHTN_PCT_MODPD_PM25_countylevel","4. physical infrastructure",22.0136803470137
"NEPHTN_PCT_MONPD_PM25_countylevel","4. physical infrastructure",31.5788010232455
"NEPHTN_PCT_PARK_countylevel","4. physical infrastructure",75.6061617172728
"NEPHTN_SEX_RATIO_RATE_countylevel","5. healthcare context",0.00834167500834168
"NEPHTN_TEMPERATURE_100_countylevel","4. physical infrastructure",0.0111222333444556
"NEPHTN_TEMPERATURE_105_countylevel","4. physical infrastructure",0.0111222333444556
"NEPHTN_TEMPERATURE_90_countylevel","4. physical infrastructure",0.0111222333444556
"NEPHTN_TEMPERATURE_95_countylevel","4. physical infrastructure",0.0111222333444556
"NHC_AVG_ADJ_NURSE_STAFF_countylevel","5. healthcare context",36.0332554776999
"NHC_AVG_LIC_STAFF_countylevel","5. healthcare context",36.0304749193638
"NHC_AVG_REP_NURSE_STAFF_countylevel","5. healthcare context",36.0304749193638
"NHC_FACS_RATE_countylevel","5. healthcare context",35.9971082193304
"NHC_TOT_FACS_countylevel","5. healthcare context",35.9971082193304
"NOAAC_AVG_TEMP_APR_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_AUG_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_DEC_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_FEB_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_JAN_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_JUL_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_JUN_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_MAR_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_MAY_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_NOV_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_OCT_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_AVG_TEMP_SEP_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_APR_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_AUG_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_DEC_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_FEB_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_JAN_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_JUL_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_JUN_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_MAR_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_MAY_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_NOV_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_OCT_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MAX_TEMP_SEP_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_APR_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_AUG_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_DEC_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_FEB_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_JAN_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_JUL_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_JUN_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_MAR_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_MAY_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_NOV_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_OCT_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_MIN_TEMP_SEP_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_APR_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_AUG_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_DEC_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_FEB_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_JAN_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_JUL_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_JUN_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_MAR_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_MAY_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_NOV_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_OCT_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAC_PRECIPITATION_SEP_countylevel","4. physical infrastructure",0.0222444666889111
"NOAAS_PROPERTY_DAMAGE_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_DEATHS_DIRECT_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_DEATHS_INDIRECT_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_DROUGHT_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_FLOOD_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_HAIL_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_HEAT_EVENTS_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_HURRICANE_STORM_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_INJURIES_DIRECT_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_INJURIES_INDIRECT_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_STORMEVENT_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_TORNADO_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_WILDFIRE_countylevel","4. physical infrastructure",0.26415304193082
"NOAAS_TOT_WIND_countylevel","4. physical infrastructure",0.26415304193082
"OPP_INCAR_ASN_F_HH_100PT_countylevel","2. economic context",87.6765654543432
"OPP_INCAR_ASN_F_HH_1PT_countylevel","2. economic context",87.6765654543432
"OPP_INCAR_ASN_F_HH_25PT_countylevel","2. economic context",87.6765654543432
"OPP_INCAR_ASN_F_HH_50PT_countylevel","2. economic context",87.6765654543432
"OPP_INCAR_ASN_F_HH_75PT_countylevel","2. economic context",87.6765654543432
"OPP_INCAR_ASN_F_N_countylevel","2. economic context",87.6765654543432
"OPP_INCAR_ASN_M_HH_100PT_countylevel","2. economic context",87.5542208875542
"OPP_INCAR_ASN_M_HH_1PT_countylevel","2. economic context",87.5542208875542
"OPP_INCAR_ASN_M_HH_25PT_countylevel","2. economic context",87.5542208875542
"OPP_INCAR_ASN_M_HH_50PT_countylevel","2. economic context",87.5542208875542
"OPP_INCAR_ASN_M_HH_75PT_countylevel","2. economic context",87.5542208875542
"OPP_INCAR_ASN_M_N_countylevel","2. economic context",87.5542208875542
"OPP_INCAR_BLK_F_HH_100PT_countylevel","2. economic context",86.1416972528084
"OPP_INCAR_BLK_F_HH_1PT_countylevel","2. economic context",86.1416972528084
"OPP_INCAR_BLK_F_HH_25PT_countylevel","2. economic context",86.1416972528084
"OPP_INCAR_BLK_F_HH_50PT_countylevel","2. economic context",86.1416972528084
"OPP_INCAR_BLK_F_HH_75PT_countylevel","2. economic context",86.1416972528084
"OPP_INCAR_BLK_F_N_countylevel","2. economic context",86.1416972528084
"OPP_INCAR_BLK_M_HH_100PT_countylevel","2. economic context",86.1389166944722
"OPP_INCAR_BLK_M_HH_1PT_countylevel","2. economic context",86.1389166944722
"OPP_INCAR_BLK_M_HH_25PT_countylevel","2. economic context",86.1389166944722
"OPP_INCAR_BLK_M_HH_50PT_countylevel","2. economic context",86.1389166944722
"OPP_INCAR_BLK_M_HH_75PT_countylevel","2. economic context",86.1389166944722
"OPP_INCAR_BLK_M_N_countylevel","2. economic context",86.1389166944722
"OPP_INCAR_HSP_F_HH_100PT_countylevel","2. economic context",86.7033700367034
"OPP_INCAR_HSP_F_HH_1PT_countylevel","2. economic context",86.7033700367034
"OPP_INCAR_HSP_F_HH_25PT_countylevel","2. economic context",86.7033700367034
"OPP_INCAR_HSP_F_HH_50PT_countylevel","2. economic context",86.7033700367034
"OPP_INCAR_HSP_F_HH_75PT_countylevel","2. economic context",86.7033700367034
"OPP_INCAR_HSP_F_N_countylevel","2. economic context",86.7033700367034
"OPP_INCAR_HSP_M_HH_100PT_countylevel","2. economic context",86.8006895784674
"OPP_INCAR_HSP_M_HH_1PT_countylevel","2. economic context",86.8006895784674
"OPP_INCAR_HSP_M_HH_25PT_countylevel","2. economic context",86.8006895784674
"OPP_INCAR_HSP_M_HH_50PT_countylevel","2. economic context",86.8006895784674
"OPP_INCAR_HSP_M_HH_75PT_countylevel","2. economic context",86.8006895784674
"OPP_INCAR_HSP_M_N_countylevel","2. economic context",86.8006895784674
"OPP_INCAR_NAM_F_HH_100PT_countylevel","2. economic context",90.6906906906907
"OPP_INCAR_NAM_F_HH_1PT_countylevel","2. economic context",90.6906906906907
"OPP_INCAR_NAM_F_HH_25PT_countylevel","2. economic context",90.6906906906907
"OPP_INCAR_NAM_F_HH_50PT_countylevel","2. economic context",90.6906906906907
"OPP_INCAR_NAM_F_HH_75PT_countylevel","2. economic context",90.6906906906907
"OPP_INCAR_NAM_F_N_countylevel","2. economic context",90.6906906906907
"OPP_INCAR_NAM_M_HH_100PT_countylevel","2. economic context",90.1929707485263
"OPP_INCAR_NAM_M_HH_1PT_countylevel","2. economic context",90.1929707485263
"OPP_INCAR_NAM_M_HH_25PT_countylevel","2. economic context",90.1929707485263
"OPP_INCAR_NAM_M_HH_50PT_countylevel","2. economic context",90.1929707485263
"OPP_INCAR_NAM_M_HH_75PT_countylevel","2. economic context",90.1929707485263
"OPP_INCAR_NAM_M_N_countylevel","2. economic context",90.1929707485263
"OPP_INCAR_OTHER_F_HH_100PT_countylevel","2. economic context",87.2038705372039
"OPP_INCAR_OTHER_F_HH_1PT_countylevel","2. economic context",87.2038705372039
"OPP_INCAR_OTHER_F_HH_25PT_countylevel","2. economic context",87.2038705372039
"OPP_INCAR_OTHER_F_HH_50PT_countylevel","2. economic context",87.2038705372039
"OPP_INCAR_OTHER_F_HH_75PT_countylevel","2. economic context",87.2038705372039
"OPP_INCAR_OTHER_F_N_countylevel","2. economic context",87.2038705372039
"OPP_INCAR_OTHER_M_HH_100PT_countylevel","2. economic context",87.1677232788344
"OPP_INCAR_OTHER_M_HH_1PT_countylevel","2. economic context",87.1677232788344
"OPP_INCAR_OTHER_M_HH_25PT_countylevel","2. economic context",87.1677232788344
"OPP_INCAR_OTHER_M_HH_50PT_countylevel","2. economic context",87.1677232788344
"OPP_INCAR_OTHER_M_HH_75PT_countylevel","2. economic context",87.1677232788344
"OPP_INCAR_OTHER_M_N_countylevel","2. economic context",87.1677232788344
"OPP_INCAR_WHT_F_HH_100PT_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_F_HH_1PT_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_F_HH_25PT_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_F_HH_50PT_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_F_HH_75PT_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_F_N_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_M_HH_100PT_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_M_HH_1PT_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_M_HH_25PT_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_M_HH_50PT_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_M_HH_75PT_countylevel","2. economic context",85.9025692359026
"OPP_INCAR_WHT_M_N_countylevel","2. economic context",85.9025692359026
"OPP_TOP20_ASN_F_HH_100PT_countylevel","2. economic context",91.3969525080636
"OPP_TOP20_ASN_F_HH_1PT_countylevel","2. economic context",91.3969525080636
"OPP_TOP20_ASN_F_HH_25PT_countylevel","2. economic context",91.3969525080636
"OPP_TOP20_ASN_F_HH_50PT_countylevel","2. economic context",91.3969525080636
"OPP_TOP20_ASN_F_HH_75PT_countylevel","2. economic context",91.3969525080636
"OPP_TOP20_ASN_F_N_countylevel","2. economic context",91.3969525080636
"OPP_TOP20_ASN_M_HH_100PT_countylevel","2. economic context",90.965965965966
"OPP_TOP20_ASN_M_HH_1PT_countylevel","2. economic context",90.965965965966
"OPP_TOP20_ASN_M_HH_25PT_countylevel","2. economic context",90.965965965966
"OPP_TOP20_ASN_M_HH_50PT_countylevel","2. economic context",90.965965965966
"OPP_TOP20_ASN_M_HH_75PT_countylevel","2. economic context",90.965965965966
"OPP_TOP20_ASN_M_N_countylevel","2. economic context",90.965965965966
"OPP_TOP20_BLK_F_HH_100PT_countylevel","2. economic context",89.8537426315204
"OPP_TOP20_BLK_F_HH_1PT_countylevel","2. economic context",89.8537426315204
"OPP_TOP20_BLK_F_HH_25PT_countylevel","2. economic context",89.8537426315204
"OPP_TOP20_BLK_F_HH_50PT_countylevel","2. economic context",89.8537426315204
"OPP_TOP20_BLK_F_HH_75PT_countylevel","2. economic context",89.8537426315204
"OPP_TOP20_BLK_F_N_countylevel","2. economic context",89.8537426315204
"OPP_TOP20_BLK_M_HH_100PT_countylevel","2. economic context",89.8620843065288
"OPP_TOP20_BLK_M_HH_1PT_countylevel","2. economic context",89.8620843065288
"OPP_TOP20_BLK_M_HH_25PT_countylevel","2. economic context",89.8620843065288
"OPP_TOP20_BLK_M_HH_50PT_countylevel","2. economic context",89.8620843065288
"OPP_TOP20_BLK_M_HH_75PT_countylevel","2. economic context",89.8620843065288
"OPP_TOP20_BLK_M_N_countylevel","2. economic context",89.8620843065288
"OPP_TOP20_HSP_F_HH_100PT_countylevel","2. economic context",90.4654654654655
"OPP_TOP20_HSP_F_HH_1PT_countylevel","2. economic context",90.4654654654655
